latitude,longitude,"('town', 'country')"
24.90999984741211,118.81999969482422,"(None, 'China')"
24.920000076293945,102.47000122070312,"(None, 'China')"
24.920000076293945,109.9800033569336,"(None, 'China')"
24.920000076293945,118.5,"(None, 'China')"
24.920000076293945,118.56999969482422,"(None, 'China')"
24.920000076293945,118.5999984741211,"(None, 'China')"
24.93000030517578,102.83000183105469,"(None, 'China')"
24.93000030517578,118.58999633789062,"(None, 'China')"
24.93000030517578,118.5999984741211,"(None, 'China')"
24.93000030517578,118.63999938964844,"(None, 'China')"
24.93000030517578,118.88999938964844,"(None, 'China')"
24.940000534057617,102.7699966430664,"(None, 'China')"
24.940000534057617,118.48999786376953,"(None, 'China')"
24.940000534057617,118.55999755859375,"(None, 'China')"
24.950000762939453,102.76000213623047,"(None, 'China')"
24.950000762939453,102.7699966430664,"(None, 'China')"
24.950000762939453,102.83000183105469,"(None, 'China')"
24.950000762939453,102.83999633789062,"(None, 'China')"
24.950000762939453,118.52999877929688,"(None, 'China')"
24.959999084472656,102.69999694824219,"(None, 'China')"
24.959999084472656,102.73999786376953,"(None, 'China')"
24.959999084472656,102.75,"(None, 'China')"
24.959999084472656,102.76000213623047,"(None, 'China')"
24.959999084472656,102.7699966430664,"(None, 'China')"
24.959999084472656,102.77999877929688,"(None, 'China')"
24.959999084472656,114.05999755859375,"(None, 'China')"
24.959999084472656,118.41000366210938,"(None, 'China')"
24.959999084472656,118.44000244140625,"(None, 'China')"
24.959999084472656,118.66000366210938,"(None, 'China')"
24.959999084472656,118.69000244140625,"(None, 'China')"
24.959999084472656,118.83000183105469,"(None, 'China')"
24.969999313354492,102.66000366210938,"(None, 'China')"
24.969999313354492,102.75,"(None, 'China')"
24.969999313354492,102.76000213623047,"(None, 'China')"
24.969999313354492,102.80000305175781,"(None, 'China')"
24.969999313354492,117.68000030517578,"(None, 'China')"
24.979999542236328,102.25,"(None, 'China')"
24.979999542236328,102.7699966430664,"(None, 'China')"
24.979999542236328,102.80000305175781,"(None, 'China')"
24.979999542236328,112.63999938964844,"(None, 'China')"
24.979999542236328,118.81999969482422,"(None, 'China')"
24.979999542236328,118.86000061035156,"(None, 'China')"
24.979999542236328,118.87999725341797,"(None, 'China')"
24.989999771118164,102.7300033569336,"(None, 'China')"
24.989999771118164,102.77999877929688,"(None, 'China')"
24.989999771118164,102.79000091552734,"(None, 'China')"
24.989999771118164,102.80000305175781,"(None, 'China')"
24.989999771118164,118.5,"(None, 'China')"
24.989999771118164,118.94999694824219,"(None, 'China')"
24.989999771118164,118.97000122070312,"(None, 'China')"
24.989999771118164,118.9800033569336,"(None, 'China')"
25.0,102.62999725341797,"(None, 'China')"
25.0,102.70999908447266,"(None, 'China')"
25.0,102.72000122070312,"(None, 'China')"
25.0,102.73999786376953,"(None, 'China')"
25.0,102.77999877929688,"(None, 'China')"
25.0,102.83000183105469,"(None, 'China')"
25.0,107.16999816894531,"(None, 'China')"
25.0,118.26000213623047,"(None, 'China')"
25.0,118.37000274658203,"(None, 'China')"
25.010000228881836,102.66999816894531,"(None, 'China')"
25.010000228881836,118.29000091552734,"(None, 'China')"
25.010000228881836,118.77999877929688,"(None, 'China')"
25.010000228881836,118.79000091552734,"(None, 'China')"
25.020000457763672,102.68000030517578,"(None, 'China')"
25.020000457763672,102.69000244140625,"(None, 'China')"
25.020000457763672,102.69999694824219,"(None, 'China')"
25.020000457763672,102.70999908447266,"(None, 'China')"
25.020000457763672,102.72000122070312,"(None, 'China')"
25.020000457763672,102.7300033569336,"(None, 'China')"
25.020000457763672,102.73999786376953,"(None, 'China')"
25.020000457763672,118.77999877929688,"(None, 'China')"
25.020000457763672,118.79000091552734,"(None, 'China')"
25.020000457763672,118.86000061035156,"(None, 'China')"
25.020000457763672,118.9000015258789,"(None, 'China')"
25.030000686645508,102.62999725341797,"(None, 'China')"
25.030000686645508,102.69000244140625,"(None, 'China')"
25.030000686645508,102.69999694824219,"(None, 'China')"
25.030000686645508,102.72000122070312,"(None, 'China')"
25.030000686645508,102.7300033569336,"(None, 'China')"
25.030000686645508,103.6500015258789,"(None, 'China')"
25.030000686645508,103.66000366210938,"(None, 'China')"
25.030000686645508,118.79000091552734,"(None, 'China')"
25.040000915527344,99.18000030517578,"(None, 'China')"
25.040000915527344,102.62999725341797,"(None, 'China')"
25.040000915527344,102.6500015258789,"(None, 'China')"
25.040000915527344,102.66999816894531,"(None, 'China')"
25.040000915527344,102.69999694824219,"(None, 'China')"
25.040000915527344,102.70999908447266,"(None, 'China')"
25.040000915527344,103.66000366210938,"(None, 'China')"
25.040000915527344,117.04000091552734,"(None, 'China')"
25.040000915527344,118.80000305175781,"(None, 'China')"
25.049999237060547,102.66000366210938,"(None, 'China')"
25.049999237060547,102.73999786376953,"(None, 'China')"
25.049999237060547,102.75,"(None, 'China')"
25.049999237060547,118.19000244140625,"(None, 'China')"
25.049999237060547,118.38999938964844,"(None, 'China')"
25.049999237060547,118.83999633789062,"(None, 'China')"
25.049999237060547,118.86000061035156,"(None, 'China')"
25.059999465942383,102.66999816894531,"(None, 'China')"
25.059999465942383,102.69999694824219,"(None, 'China')"
25.059999465942383,102.70999908447266,"(None, 'China')"
25.059999465942383,102.72000122070312,"(None, 'China')"
25.059999465942383,102.7300033569336,"(None, 'China')"
25.059999465942383,102.76000213623047,"(None, 'China')"
25.059999465942383,112.73999786376953,"(None, 'China')"
25.059999465942383,114.93000030517578,"(None, 'China')"
25.059999465942383,116.41999816894531,"(None, 'China')"
25.059999465942383,117.02999877929688,"(None, 'China')"
25.06999969482422,102.68000030517578,"(None, 'China')"
25.06999969482422,102.70999908447266,"(None, 'China')"
25.06999969482422,102.75,"(None, 'China')"
25.079999923706055,102.70999908447266,"(None, 'China')"
25.079999923706055,102.7300033569336,"(None, 'China')"
25.079999923706055,102.75,"(None, 'China')"
25.079999923706055,110.45999908447266,"(None, 'China')"
25.079999923706055,118.5199966430664,"(None, 'China')"
25.09000015258789,102.66999816894531,"(None, 'China')"
25.09000015258789,102.69999694824219,"(None, 'China')"
25.09000015258789,102.7300033569336,"(None, 'China')"
25.09000015258789,102.75,"(None, 'China')"
25.09000015258789,104.9000015258789,"(None, 'China')"
25.09000015258789,104.91999816894531,"(None, 'China')"
25.09000015258789,116.0999984741211,"(None, 'China')"
25.09000015258789,117.0,"(None, 'China')"
25.09000015258789,117.01000213623047,"(None, 'China')"
25.100000381469727,99.16000366210938,"(None, 'China')"
25.100000381469727,102.93000030517578,"(None, 'China')"
25.100000381469727,104.91999816894531,"(None, 'China')"
25.100000381469727,116.9800033569336,"(None, 'China')"
25.110000610351562,114.91000366210938,"(None, 'China')"
25.110000610351562,117.0,"(None, 'China')"
25.110000610351562,118.45999908447266,"(None, 'China')"
25.1200008392334,99.20999908447266,"(None, 'China')"
25.1200008392334,99.22000122070312,"(None, 'China')"
25.1200008392334,102.73999786376953,"(None, 'China')"
25.1200008392334,117.0,"(None, 'China')"
25.1200008392334,118.95999908447266,"(None, 'China')"
25.1299991607666,104.91999816894531,"(None, 'China')"
25.1299991607666,113.33999633789062,"(None, 'China')"
25.1299991607666,113.3499984741211,"(None, 'China')"
25.1299991607666,117.05000305175781,"(None, 'China')"
25.1299991607666,118.93000030517578,"(None, 'China')"
25.139999389648438,113.3499984741211,"(None, 'China')"
25.139999389648438,115.37999725341797,"(None, 'China')"
25.139999389648438,117.05000305175781,"(None, 'China')"
25.149999618530273,102.7300033569336,"(None, 'China')"
25.149999618530273,104.5,"(None, 'China')"
25.149999618530273,104.91000366210938,"(None, 'China')"
25.149999618530273,118.47000122070312,"(None, 'China')"
25.149999618530273,118.91999816894531,"(None, 'China')"
25.149999618530273,119.05000305175781,"(None, 'China')"
25.18000030517578,118.29000091552734,"(None, 'China')"
25.190000534057617,118.27999877929688,"(None, 'China')"
25.209999084472656,114.91999816894531,"(None, 'China')"
25.209999084472656,116.80999755859375,"(None, 'China')"
25.219999313354492,110.05000305175781,"(None, 'China')"
25.219999313354492,114.91999816894531,"(None, 'China')"
25.229999542236328,110.29000091552734,"(None, 'China')"
25.239999771118164,103.0,"(None, 'China')"
25.239999771118164,110.33999633789062,"(None, 'China')"
25.25,110.26000213623047,"(None, 'China')"
25.260000228881836,110.30000305175781,"(None, 'China')"
25.260000228881836,110.31999969482422,"(None, 'China')"
25.260000228881836,118.8499984741211,"(None, 'China')"
25.270000457763672,110.30999755859375,"(None, 'China')"
25.270000457763672,111.33999633789062,"(None, 'China')"
25.280000686645508,110.30000305175781,"(None, 'China')"
25.280000686645508,118.26000213623047,"(None, 'China')"
25.290000915527344,103.18000030517578,"(None, 'China')"
25.290000915527344,110.29000091552734,"(None, 'China')"
25.290000915527344,112.58000183105469,"(None, 'China')"
25.299999237060547,110.29000091552734,"(None, 'China')"
25.299999237060547,112.5999984741211,"(None, 'China')"
25.309999465942383,110.30000305175781,"(None, 'China')"
25.309999465942383,110.4000015258789,"(None, 'China')"
25.329999923706055,118.27999877929688,"(None, 'China')"
25.34000015258789,118.72000122070312,"(None, 'China')"
25.34000015258789,119.16999816894531,"(None, 'China')"
25.3700008392334,111.9800033569336,"(None, 'China')"
25.3700008392334,118.66999816894531,"(None, 'China')"
25.3799991607666,119.12000274658203,"(None, 'China')"
25.389999389648438,118.9000015258789,"(None, 'China')"
25.389999389648438,119.08000183105469,"(None, 'China')"
25.389999389648438,119.30999755859375,"('Undefined', 'Undefined')"
25.40999984741211,114.9000015258789,"(None, 'China')"
25.420000076293945,114.87999725341797,"(None, 'China')"
25.420000076293945,119.05000305175781,"(None, 'China')"
25.43000030517578,105.19999694824219,"(None, 'China')"
25.43000030517578,118.98999786376953,"(None, 'China')"
25.43000030517578,119.01000213623047,"(None, 'China')"
25.43000030517578,119.8499984741211,"('Undefined', 'Undefined')"
25.440000534057617,119.0,"(None, 'China')"
25.450000762939453,99.26000213623047,"(None, 'China')"
25.450000762939453,102.4800033569336,"(None, 'China')"
25.450000762939453,118.29000091552734,"(None, 'China')"
25.450000762939453,119.08000183105469,"(None, 'China')"
25.459999084472656,119.08999633789062,"(None, 'China')"
25.469999313354492,103.80000305175781,"(None, 'China')"
25.469999313354492,103.80999755859375,"(None, 'China')"
25.479999542236328,103.80000305175781,"(None, 'China')"
25.479999542236328,118.25,"(None, 'China')"
25.479999542236328,119.16000366210938,"(None, 'China')"
25.489999771118164,118.23999786376953,"(None, 'China')"
25.489999771118164,118.25,"(None, 'China')"
25.489999771118164,119.02999877929688,"(None, 'China')"
25.489999771118164,119.04000091552734,"(None, 'China')"
25.5,103.77999877929688,"(None, 'China')"
25.5,103.79000091552734,"(None, 'China')"
25.5,103.80000305175781,"(None, 'China')"
25.5,103.80999755859375,"(None, 'China')"
25.5,114.61000061035156,"(None, 'China')"
25.5,118.22000122070312,"(None, 'China')"
25.510000228881836,103.79000091552734,"(None, 'China')"
25.510000228881836,103.80000305175781,"(None, 'China')"
25.510000228881836,111.58000183105469,"(None, 'China')"
25.510000228881836,111.58999633789062,"(None, 'China')"
25.510000228881836,117.98999786376953,"(None, 'China')"
25.510000228881836,119.5199966430664,"(None, 'China')"
25.510000228881836,119.79000091552734,"(None, 'China')"
25.520000457763672,103.81999969482422,"(None, 'China')"
25.520000457763672,111.58000183105469,"(None, 'China')"
25.530000686645508,103.79000091552734,"(None, 'China')"
25.530000686645508,111.58999633789062,"(None, 'China')"
25.540000915527344,111.58999633789062,"(None, 'China')"
25.559999465942383,103.81999969482422,"(None, 'China')"
25.59000015258789,112.37000274658203,"(None, 'China')"
25.59000015258789,119.4800033569336,"(None, 'China')"
25.600000381469727,100.20999908447266,"(None, 'China')"
25.600000381469727,115.80000305175781,"(None, 'China')"
25.610000610351562,103.81999969482422,"(None, 'China')"
25.610000610351562,103.86000061035156,"(None, 'China')"
25.610000610351562,110.66999816894531,"(None, 'China')"
25.610000610351562,119.41000366210938,"(None, 'China')"
25.6200008392334,110.66999816894531,"(None, 'China')"
25.649999618530273,102.27999877929688,"(None, 'China')"
25.65999984741211,102.27999877929688,"(None, 'China')"
25.65999984741211,116.7300033569336,"(None, 'China')"
25.68000030517578,104.44999694824219,"(None, 'China')"
25.68000030517578,114.77999877929688,"(None, 'China')"
25.68000030517578,119.37999725341797,"(None, 'China')"
25.690000534057617,100.16000366210938,"(None, 'China')"
25.690000534057617,114.77999877929688,"(None, 'China')"
25.700000762939453,100.16000366210938,"(None, 'China')"
25.700000762939453,100.16999816894531,"(None, 'China')"
25.700000762939453,104.2699966430664,"(None, 'China')"
25.700000762939453,119.5199966430664,"(None, 'China')"
25.709999084472656,100.16000366210938,"(None, 'China')"
25.709999084472656,100.16999816894531,"(None, 'China')"
25.709999084472656,116.75,"(None, 'China')"
25.709999084472656,119.30999755859375,"(None, 'China')"
25.709999084472656,119.33999633789062,"(None, 'China')"
25.729999542236328,104.2699966430664,"(None, 'China')"
25.729999542236328,110.5999984741211,"(None, 'China')"
25.729999542236328,113.04000091552734,"(None, 'China')"
25.729999542236328,119.36000061035156,"(None, 'China')"
25.729999542236328,119.37000274658203,"(None, 'China')"
25.739999771118164,111.43000030517578,"(None, 'China')"
25.739999771118164,119.36000061035156,"(None, 'China')"
25.770000457763672,100.1500015258789,"(None, 'China')"
25.780000686645508,113.08000183105469,"(None, 'China')"
25.790000915527344,113.05999755859375,"(None, 'China')"
25.790000915527344,114.52999877929688,"(None, 'China')"
25.799999237060547,114.87999725341797,"(None, 'China')"
25.81999969482422,100.13999938964844,"(None, 'China')"
25.81999969482422,113.0199966430664,"(None, 'China')"
25.81999969482422,114.93000030517578,"(None, 'China')"
25.81999969482422,119.56999969482422,"(None, 'China')"
25.829999923706055,113.0199966430664,"(None, 'China')"
25.829999923706055,114.94000244140625,"(None, 'China')"
25.850000381469727,114.88999938964844,"(None, 'China')"
25.850000381469727,116.3499984741211,"(None, 'China')"
25.850000381469727,117.62000274658203,"(None, 'China')"
25.860000610351562,100.12999725341797,"(None, 'China')"
25.860000610351562,104.8499984741211,"(None, 'China')"
25.860000610351562,115.0199966430664,"(None, 'China')"
25.860000610351562,118.94000244140625,"(None, 'China')"
25.860000610351562,119.5199966430664,"(None, 'China')"
25.8799991607666,119.33999633789062,"(None, 'China')"
25.920000076293945,114.94000244140625,"(None, 'China')"
25.920000076293945,119.62999725341797,"(None, 'China')"
25.93000030517578,113.2300033569336,"(None, 'China')"
25.940000534057617,108.47000122070312,"(None, 'China')"
25.940000534057617,111.05999755859375,"(None, 'China')"
25.940000534057617,114.94999694824219,"(None, 'China')"
25.950000762939453,111.04000091552734,"(None, 'China')"
25.969999313354492,113.2300033569336,"(None, 'China')"
25.969999313354492,117.36000061035156,"(None, 'China')"
25.969999313354492,119.22000122070312,"(None, 'China')"
25.979999542236328,118.66000366210938,"(None, 'China')"
25.979999542236328,119.62000274658203,"(None, 'China')"
25.989999771118164,104.91000366210938,"(None, 'China')"
25.989999771118164,107.87000274658203,"(None, 'China')"
25.989999771118164,119.20999908447266,"(None, 'China')"
26.0,117.30000305175781,"(None, 'China')"
26.0,117.36000061035156,"(None, 'China')"
26.010000228881836,119.29000091552734,"(None, 'China')"
26.020000457763672,119.33999633789062,"(None, 'China')"
26.020000457763672,119.4000015258789,"(None, 'China')"
26.030000686645508,117.33000183105469,"(None, 'China')"
26.030000686645508,119.2699966430664,"(None, 'China')"
26.030000686645508,119.33000183105469,"(None, 'China')"
26.040000915527344,105.66000366210938,"(None, 'China')"
26.040000915527344,119.27999877929688,"(None, 'China')"
26.040000915527344,119.33999633789062,"(None, 'China')"
26.049999237060547,105.76000213623047,"(None, 'China')"
26.049999237060547,105.7699966430664,"(None, 'China')"
26.049999237060547,115.58000183105469,"(None, 'China')"
26.049999237060547,119.25,"(None, 'China')"
26.049999237060547,119.31999969482422,"(None, 'China')"
26.059999465942383,105.7699966430664,"(None, 'China')"
26.059999465942383,105.80999755859375,"(None, 'China')"
26.059999465942383,119.19000244140625,"(None, 'China')"
26.059999465942383,119.23999786376953,"(None, 'China')"
26.059999465942383,119.27999877929688,"(None, 'China')"
26.059999465942383,119.30000305175781,"(None, 'China')"
26.059999465942383,119.30999755859375,"(None, 'China')"
26.059999465942383,119.31999969482422,"(None, 'China')"
26.059999465942383,119.33000183105469,"(None, 'China')"
26.06999969482422,105.76000213623047,"(None, 'China')"
26.06999969482422,105.7699966430664,"(None, 'China')"
26.06999969482422,119.25,"(None, 'China')"
26.06999969482422,119.29000091552734,"(None, 'China')"
26.06999969482422,119.30000305175781,"(None, 'China')"
26.06999969482422,119.30999755859375,"(None, 'China')"
26.06999969482422,119.31999969482422,"(None, 'China')"
26.06999969482422,119.33999633789062,"(None, 'China')"
26.06999969482422,119.3499984741211,"(None, 'China')"
26.06999969482422,119.51000213623047,"(None, 'China')"
26.079999923706055,118.81999969482422,"(None, 'China')"
26.079999923706055,119.2300033569336,"(None, 'China')"
26.079999923706055,119.23999786376953,"(None, 'China')"
26.079999923706055,119.26000213623047,"(None, 'China')"
26.079999923706055,119.30000305175781,"(None, 'China')"
26.079999923706055,119.33999633789062,"(None, 'China')"
26.079999923706055,119.37000274658203,"(None, 'China')"
26.09000015258789,119.25,"(None, 'China')"
26.09000015258789,119.27999877929688,"(None, 'China')"
26.09000015258789,119.29000091552734,"(None, 'China')"
26.09000015258789,119.30000305175781,"(None, 'China')"
26.09000015258789,119.30999755859375,"(None, 'China')"
26.09000015258789,119.37000274658203,"(None, 'China')"
26.100000381469727,117.81999969482422,"(None, 'China')"
26.100000381469727,119.30999755859375,"(None, 'China')"
26.100000381469727,119.33999633789062,"(None, 'China')"
26.100000381469727,119.36000061035156,"(None, 'China')"
26.110000610351562,119.26000213623047,"(None, 'China')"
26.110000610351562,119.2699966430664,"(None, 'China')"
26.110000610351562,119.29000091552734,"(None, 'China')"
26.110000610351562,119.33000183105469,"(None, 'China')"
26.1299991607666,119.1500015258789,"(None, 'China')"
26.1299991607666,119.30000305175781,"(None, 'China')"
26.139999389648438,108.41999816894531,"(None, 'China')"
26.139999389648438,115.27999877929688,"(None, 'China')"
26.139999389648438,119.29000091552734,"(None, 'China')"
26.139999389648438,119.30000305175781,"(None, 'China')"
26.139999389648438,119.66000366210938,"(None, 'China')"
26.149999618530273,119.33000183105469,"(None, 'China')"
26.170000076293945,109.77999877929688,"(None, 'China')"
26.170000076293945,118.7300033569336,"(None, 'China')"
26.18000030517578,103.06999969482422,"(None, 'China')"
26.190000534057617,118.66999816894531,"(None, 'China')"
26.200000762939453,119.54000091552734,"(None, 'China')"
26.209999084472656,103.1500015258789,"(None, 'China')"
26.209999084472656,119.54000091552734,"(None, 'China')"
26.209999084472656,119.55000305175781,"(None, 'China')"
26.219999313354492,109.1500015258789,"(None, 'China')"
26.219999313354492,117.56999969482422,"(None, 'China')"
26.219999313354492,119.52999877929688,"(None, 'China')"
26.229999542236328,117.5999984741211,"(None, 'China')"
26.239999771118164,107.5199966430664,"(None, 'China')"
26.239999771118164,111.62999725341797,"(None, 'China')"
26.25,107.51000213623047,"(None, 'China')"
26.25,107.5199966430664,"(None, 'China')"
26.25,119.58999633789062,"(None, 'China')"
26.260000228881836,105.94999694824219,"(None, 'China')"
26.260000228881836,107.51000213623047,"(None, 'China')"
26.260000228881836,107.5199966430664,"(None, 'China')"
26.290000915527344,107.51000213623047,"(None, 'China')"
26.290000915527344,111.7699966430664,"(None, 'China')"
26.290000915527344,117.63999938964844,"(None, 'China')"
26.309999465942383,114.5199966430664,"(None, 'China')"
26.329999923706055,114.5,"(None, 'China')"
26.3700008392334,116.69000244140625,"(None, 'China')"
26.3799991607666,106.62999725341797,"(None, 'China')"
26.399999618530273,111.29000091552734,"(None, 'China')"
26.399999618530273,117.77999877929688,"(None, 'China')"
26.40999984741211,106.54000091552734,"(None, 'China')"
26.40999984741211,106.55000305175781,"(None, 'China')"
26.40999984741211,112.86000061035156,"(None, 'China')"
26.420000076293945,99.41000366210938,"(None, 'China')"
26.420000076293945,106.41000366210938,"(None, 'China')"
26.420000076293945,111.62000274658203,"(None, 'China')"
26.420000076293945,112.8499984741211,"(None, 'China')"
26.43000030517578,116.01000213623047,"(None, 'China')"
26.43000030517578,117.05999755859375,"(None, 'China')"
26.440000534057617,106.66000366210938,"(None, 'China')"
26.440000534057617,117.05999755859375,"(None, 'China')"
26.450000762939453,111.5999984741211,"(None, 'China')"
26.450000762939453,111.61000061035156,"(None, 'China')"
26.459999084472656,111.5999984741211,"(None, 'China')"
26.479999542236328,119.12999725341797,"(None, 'China')"
26.489999771118164,111.88999938964844,"(None, 'China')"
26.5,106.69999694824219,"(None, 'China')"
26.510000228881836,106.69000244140625,"(None, 'China')"
26.520000457763672,106.69000244140625,"(None, 'China')"
26.549999237060547,106.69999694824219,"(None, 'China')"
26.559999465942383,106.44999694824219,"(None, 'China')"
26.559999465942383,106.47000122070312,"(None, 'China')"
26.559999465942383,106.66000366210938,"(None, 'China')"
26.559999465942383,106.69999694824219,"(None, 'China')"
26.559999465942383,108.01000213623047,"(None, 'China')"
26.559999465942383,119.5999984741211,"(None, 'China')"
26.56999969482422,106.70999908447266,"(None, 'China')"
26.56999969482422,107.97000122070312,"(None, 'China')"
26.56999969482422,107.9800033569336,"(None, 'China')"
26.56999969482422,119.5999984741211,"(None, 'China')"
26.579999923706055,101.70999908447266,"(None, 'China')"
26.579999923706055,104.87999725341797,"(None, 'China')"
26.579999923706055,106.70999908447266,"(None, 'China')"
26.579999923706055,106.72000122070312,"(None, 'China')"
26.59000015258789,104.81999969482422,"(None, 'China')"
26.59000015258789,106.69999694824219,"(None, 'China')"
26.59000015258789,106.70999908447266,"(None, 'China')"
26.59000015258789,106.72000122070312,"(None, 'China')"
26.59000015258789,111.86000061035156,"(None, 'China')"
26.59000015258789,118.75,"(None, 'China')"
26.600000381469727,106.62000274658203,"(None, 'China')"
26.600000381469727,106.6500015258789,"(None, 'China')"
26.600000381469727,106.70999908447266,"(None, 'China')"
26.600000381469727,111.23999786376953,"(None, 'China')"
26.610000610351562,106.62000274658203,"(None, 'China')"
26.610000610351562,106.70999908447266,"(None, 'China')"
26.6200008392334,106.70999908447266,"(None, 'China')"
26.6200008392334,106.72000122070312,"(None, 'China')"
26.6200008392334,117.79000091552734,"(None, 'China')"
26.6299991607666,107.52999877929688,"(None, 'China')"
26.639999389648438,118.18000030517578,"(None, 'China')"
26.649999618530273,119.52999877929688,"(None, 'China')"
26.649999618530273,119.55000305175781,"(None, 'China')"
26.65999984741211,119.51000213623047,"(None, 'China')"
26.65999984741211,119.52999877929688,"(None, 'China')"
26.65999984741211,119.54000091552734,"(None, 'China')"
26.670000076293945,119.5199966430664,"(None, 'China')"
26.68000030517578,100.75,"(None, 'China')"
26.690000534057617,106.62999725341797,"(None, 'China')"
26.709999084472656,106.62000274658203,"(None, 'China')"
26.719999313354492,113.23999786376953,"(None, 'China')"
26.729999542236328,106.62999725341797,"(None, 'China')"
26.729999542236328,117.45999908447266,"(None, 'China')"
26.799999237060547,112.08000183105469,"(None, 'China')"
26.799999237060547,114.87999725341797,"(None, 'China')"
26.799999237060547,119.9800033569336,"(None, 'China')"
26.809999465942383,100.25,"(None, 'China')"
26.81999969482422,106.68000030517578,"(None, 'China')"
26.81999969482422,119.72000122070312,"(None, 'China')"
26.84000015258789,112.6500015258789,"(None, 'China')"
26.850000381469727,112.63999938964844,"(None, 'China')"
26.850000381469727,116.31999969482422,"(None, 'China')"
26.860000610351562,100.23999786376953,"(None, 'China')"
26.860000610351562,112.63999938964844,"(None, 'China')"
26.8700008392334,109.70999908447266,"(None, 'China')"
26.8700008392334,109.72000122070312,"(None, 'China')"
26.8700008392334,110.52999877929688,"(None, 'China')"
26.8799991607666,100.22000122070312,"(None, 'China')"
26.8799991607666,100.2300033569336,"(None, 'China')"
26.8799991607666,110.52999877929688,"(None, 'China')"
26.8799991607666,112.5999984741211,"(None, 'China')"
26.8799991607666,112.68000030517578,"(None, 'China')"
26.8799991607666,114.7699966430664,"(None, 'China')"
26.889999389648438,112.5999984741211,"(None, 'China')"
26.889999389648438,112.61000061035156,"(None, 'China')"
26.889999389648438,112.68000030517578,"(None, 'China')"
26.899999618530273,112.58000183105469,"(None, 'China')"
26.899999618530273,112.5999984741211,"(None, 'China')"
26.899999618530273,112.61000061035156,"(None, 'China')"
26.899999618530273,117.18000030517578,"(None, 'China')"
26.90999984741211,100.22000122070312,"(None, 'China')"
26.90999984741211,102.12000274658203,"(None, 'China')"
26.90999984741211,112.55000305175781,"(None, 'China')"
26.90999984741211,112.55999755859375,"(None, 'China')"
26.90999984741211,112.61000061035156,"(None, 'China')"
26.90999984741211,119.62999725341797,"(None, 'China')"
26.920000076293945,100.2300033569336,"(None, 'China')"
26.920000076293945,102.12999725341797,"(None, 'China')"
26.920000076293945,112.5,"(None, 'China')"
26.93000030517578,102.16000366210938,"(None, 'China')"
26.93000030517578,108.79000091552734,"(None, 'China')"
26.940000534057617,108.86000061035156,"(None, 'China')"
26.950000762939453,108.1500015258789,"(None, 'China')"
26.950000762939453,112.41000366210938,"(None, 'China')"
26.950000762939453,119.97000122070312,"(None, 'China')"
26.959999084472656,108.66999816894531,"(None, 'China')"
26.959999084472656,108.68000030517578,"(None, 'China')"
26.959999084472656,112.41000366210938,"(None, 'China')"
26.969999313354492,108.68000030517578,"(None, 'China')"
26.989999771118164,115.73999786376953,"(None, 'China')"
27.040000915527344,114.9000015258789,"(None, 'China')"
27.040000915527344,114.91999816894531,"(None, 'China')"
27.079999923706055,113.22000122070312,"(None, 'China')"
27.079999923706055,119.6500015258789,"(None, 'China')"
27.09000015258789,119.63999938964844,"(None, 'China')"
27.09000015258789,119.6500015258789,"(None, 'China')"
27.100000381469727,119.62999725341797,"(None, 'China')"
27.110000610351562,119.62999725341797,"(None, 'China')"
27.1200008392334,114.97000122070312,"(None, 'China')"
27.1200008392334,114.9800033569336,"(None, 'China')"
27.1200008392334,115.01000213623047,"(None, 'China')"
27.18000030517578,114.97000122070312,"(None, 'China')"
27.190000534057617,111.43000030517578,"(None, 'China')"
27.200000762939453,111.43000030517578,"(None, 'China')"
27.229999542236328,105.62000274658203,"(None, 'China')"
27.229999542236328,111.44000244140625,"(None, 'China')"
27.229999542236328,111.47000122070312,"(None, 'China')"
27.239999771118164,111.45999908447266,"(None, 'China')"
27.239999771118164,111.47000122070312,"(None, 'China')"
27.239999771118164,112.86000061035156,"(None, 'China')"
27.25,102.30000305175781,"(None, 'China')"
27.25,111.4800033569336,"(None, 'China')"
27.260000228881836,108.95999908447266,"(None, 'China')"
27.290000915527344,120.19999694824219,"(None, 'China')"
27.299999237060547,116.93000030517578,"(None, 'China')"
27.309999465942383,120.20999908447266,"(None, 'China')"
27.31999969482422,110.13999938964844,"(None, 'China')"
27.31999969482422,111.44999694824219,"(None, 'China')"
27.31999969482422,118.12000274658203,"(None, 'China')"
27.329999923706055,103.70999908447266,"(None, 'China')"
27.329999923706055,117.48999786376953,"(None, 'China')"
27.34000015258789,107.51000213623047,"(None, 'China')"
27.350000381469727,107.51000213623047,"(None, 'China')"
27.350000381469727,117.48999786376953,"(None, 'China')"
27.360000610351562,111.62999725341797,"(None, 'China')"
27.3700008392334,118.83999633789062,"(None, 'China')"
27.3799991607666,112.0199966430664,"(None, 'China')"
27.3799991607666,114.61000061035156,"(None, 'China')"
27.399999618530273,116.66999816894531,"(None, 'China')"
27.40999984741211,116.20999908447266,"(None, 'China')"
27.40999984741211,119.94999694824219,"(None, 'China')"
27.459999084472656,106.2300033569336,"(None, 'China')"
27.459999084472656,112.19000244140625,"(None, 'China')"
27.469999313354492,112.3499984741211,"(None, 'China')"
27.479999542236328,119.93000030517578,"(None, 'China')"
27.479999542236328,119.94000244140625,"(None, 'China')"
27.489999771118164,120.56999969482422,"(None, 'China')"
27.5,120.37999725341797,"(None, 'China')"
